assembly_fullID_updated,Y1000+_ID,NEW_Tip_ID,Order,Species,Strain_Sequenced,NRRL,CBS,Other,CTH,Total_length,Number_contigs,GC,N50,Ns_per_100_kbp,#_BUSCOs,Complete,Single,Duplicated,Fragmented,Missing,Type strain,Type Species,Y1000+ Project,Genome_Acc,Reads_Acc,Citation Number Reference,Reference,Citation number for Related Pub,Related_Prior_Pub
yHMPu5000037879_Lipomyces_spencer-martinsiae_S172_SPADES,yHMPu5000037879,Lipomyces_spencermartinsiae,Lipomycetales,Lipomyces spencermartinsiae,NBRC 10376,NA,CBS 5608,NBRC 10376,NA,17384092,453,46.97,152097,1.35,1679,78.57%,77.82%,0.75%,9.73%,11.70%,Yes,No,Yes,JAJMAE000000000,SRR16988713,,New Y1000+, ,
yHMPu5000034741_lipomyces_tetrasporus_170307,yHMPu5000034741,Lipomyces_tetrasporus,Lipomycetales,Lipomyces tetrasporus,NRRL Y-11562,NRRL Y-11562,CBS 5910,NA,NA,21216434,653,48.1,139961,18.85,1692,79.18%,77.68%,1.50%,9.97%,10.86%,Yes,No,Yes,JAJLTR000000000,SRR16974259,,New Y1000+, ,
yHMPu5000034740_lipomyces_yamadae_SPADES,yHMPu5000034740,Lipomyces_yamadae,Lipomycetales,Lipomyces yamadae,NRRL Y-27507,NRRL Y-27507,CBS 7532,NA,NA,16903182,411,46.88,158527,2.35,1699,79.50%,78.85%,0.66%,9.27%,11.23%,Yes,No,Yes,JAKTPU000000000,SRR16974260,,New Y1000+, ,
yHMPu5000037231_lipomyces_yamanashiensis_210210,yHMPu5000037231,Lipomyces_yamanashiensis,Lipomycetales,Lipomyces yamanashiensis,CBS 14748,NA,CBS 14748,NA,NA,15202345,204,45.65,353503,16.44,1685,78.85%,78.24%,0.61%,9.08%,12.07%,Yes,No,Yes,JAJMBS000000000,SRR16988782,,New Y1000+, ,
yHMPu5000034739_lipomyces_yarrowii_190924,yHMPu5000034739,Lipomyces_yarrowii,Lipomycetales,Lipomyces yarrowii,CBS 7557,NA,CBS 7557,NA,NA,15665541,2761,47.21,8877,6.96,1381,64.62%,63.97%,0.66%,15.35%,20.03%,Yes,No,Yes,JANJPG000000000,SRR16974261,,New Y1000+, ,
yHMPu5000037243_lodderomyces_sp_210210,yHMPu5000037243,Lodderomyces_beijingensis,Serinales,Lodderomyces beijingensis,CBS 14171,NA,CBS 14171,NA,NA,13482043,594,45.29,47548,7.22,2104,98.46%,98.46%,0.00%,0.84%,0.70%,Yes,No,Yes,JAJMBH000000000,SRR16988770,,New Y1000+, ,
yHDO581_magnusiomyces_capitatus_190924,yHDO581,Magnusiomyces_capitatus,Dipodascales,Magnusiomyces capitatus,CBS 162.80,NA,CBS 162.80,NA,yHDO581,19434790,571,34.47,100388,95.19,1904,89.10%,88.49%,0.61%,4.16%,6.74%,Yes,No,Yes,JAJLXQ000000000,SRR16974669,,New Y1000+, ,
yHMPu5000034630_Magnusiomyces_magnusii_S134_MASURCA.haplomerger2,yHMPu5000034630,Magnusiomyces_magnusii,Dipodascales,Magnusiomyces magnusii,NRRL Y-17563,NRRL Y-17563,CBS 108.12,NA,NA,41295859,9762,37.22,6614,34.75,1805,84.46%,33.79%,50.68%,6.79%,8.75%,Yes,Yes,Yes,JAJLVH000000000,SRR16974581,,New Y1000+, ,
yHMPu5000041819_magnusiomyces_starmeri_201018,yHMPu5000041819,Magnusiomyces_starmeri,Dipodascales,Magnusiomyces starmeri,NRRL Y-17816,NRRL Y-17816,CBS 780.96,NA,NA,17216894,4323,38.29,6144,3.24,1831,85.68%,85.03%,0.66%,6.74%,7.58%,Yes,No,Yes,JAKTYK000000000,SRR16989097,,New Y1000+, ,
yHMPu5000037881_martiniozyma_asiatica_190924,yHMPu5000037881,Martiniozyma_asiatica,Pichiales,Martiniozyma asiatica,NRRL Y-63747,NRRL Y-63747,CBS 10863,NA,NA,10106193,309,33.59,184100,14.84,1979,92.61%,92.37%,0.23%,1.87%,5.52%,Yes,No,Yes,JAJMAD000000000,SRR16988712,,New Y1000+, ,
yHMPu5000041806_metschnikowia_agaves_170307,yHMPu5000041806,Metschnikowia_agaves,Serinales,Metschnikowia agaves,NRRL Y-17915,NRRL Y-17915,CBS 7744,NA,NA,11071345,78,44.65,1063400,6.13,2127,99.53%,99.49%,0.05%,0.05%,0.42%,Yes,No,Yes,JAKTYS000000000,SRR16989110,,New Y1000+, ,
yHMPu5000040958_metschnikowia_andauensis_201018,yHMPu5000040958,Metschnikowia_andauensis,Serinales,Metschnikowia andauensis,CBS 10809,NA,CBS 10809,AJ745115,NA,17932316,10190,45.44,3196,3071.48,1627,76.13%,75.48%,0.66%,12.68%,11.18%,Yes,No,Yes,JAJMIQ000000000,SRR16988850,,New Y1000+, ,
yHMPu5000037200_metschnikowia_anglica_210210,yHMPu5000037200,Metschnikowia_anglica,Serinales,Metschnikowia anglica,CBS 15342,NRRL Y-7298,CBS 15342,NA,NA,13585428,141,47.05,411268,2.47,2115,98.97%,98.88%,0.09%,0.37%,0.66%,Yes,No,Yes,JAJMCP000000000,SRR16988816,,New Y1000+, ,
yHMPu5000037869_metschnikowia_australis_190924,yHMPu5000037869,Metschnikowia_australis,Serinales,Metschnikowia australis,NRRL Y-17414,NRRL Y-17414,CBS 5847,NA,NA,14221588,220,47.27,304027,7.76,2118,99.11%,98.78%,0.33%,0.28%,0.61%,Yes,No,Yes,JAKTUK000000000,SRR16988723,,New Y1000+, ,
yHMPu5000037208_metschnikowia_baotianmanensis_210210,yHMPu5000037208,Metschnikowia_baotianmanensis,Serinales,Metschnikowia baotianmanensis,CBS 15869,NA,CBS 15869,NA,NA,19864512,1690,45.9,41687,12.08,2091,97.85%,80.58%,17.27%,1.31%,0.84%,Yes,No,Yes,JAJMCI000000000,SRR16988808,,New Y1000+, ,
yHMPu5000037868_metschnikowia_bicuspidata_var_californica_180604.haplomerger2,yHMPu5000037868,Metschnikowia_bicuspidata_var._californica,Serinales,Metschnikowia bicuspidata var. californica,NRRL Y-17916,NRRL Y-17916,CBS 6010,NA,NA,15742049,525,47.63,90230,44.07,2102,98.36%,98.08%,0.28%,0.66%,0.98%,Yes,No,Yes,JANIVL000000000,SRR16988724,,New Y1000+, ,
yHMPu5000041807_metschnikowia_bicuspidata_var_chathamia_190924.haplomerger2,yHMPu5000041807,Metschnikowia_bicuspidata_var._chathamia,Serinales,Metschnikowia bicuspidata var. chathamia,NRRL Y-17917,NRRL Y-17917,CBS 5980,NA,NA,15550654,926,47.61,36468,38.99,2039,95.41%,95.13%,0.28%,2.11%,2.48%,Yes,No,Yes,JANIJK000000000,SRR16989109,,New Y1000+, ,
yHMPu5000041808_metschnikowia_caudata_170307,yHMPu5000041808,Metschnikowia_caudata,Serinales,Metschnikowia caudata,NRRL Y-63722,NRRL Y-63722,CBS 13651,NA,NA,10909567,228,55.88,115489,1.91,2085,97.57%,97.52%,0.05%,1.26%,1.17%,Yes,No,Yes,JAKTYR000000000,SRR16989108,,New Y1000+, ,
yHMPu5000041857_candida_chrysomelidarum_160928.haplomerger2,yHMPu5000041857,Metschnikowia_chrysomelidarum,Serinales,Metschnikowia chrysomelidarum,NRRL Y-27749,NRRL Y-27749,CBS 9904,NA,NA,16371206,427,44.48,126333,17.1,2089,97.75%,97.24%,0.51%,1.40%,0.84%,Yes,No,Yes,JAJMGZ000000000,SRR16989038,,New Y1000+, ,
yHMPu5000041809_metschnikowia_chrysoperlae_170307.haplomerger2,yHMPu5000041809,Metschnikowia_chrysoperlae,Serinales,Metschnikowia chrysoperlae,NRRL Y-27615,NRRL Y-27615,CBS 9803,NA,NA,17297209,5749,46.24,5774,0.87,1892,88.54%,88.44%,0.09%,7.11%,4.35%,Yes,No,Yes,JAKTYQ000000000,SRR16989107,,New Y1000+, ,
yHMPu5000040942_Metschnikowia_colocasiae_SPADES,yHMPu5000040942,Metschnikowia_colocasiae,Serinales,Metschnikowia colocasiae,NRRL Y-27629,NRRL Y-27629,CBS 9739,AY313960,NA,14596670,1256,47.17,37883,22.22,2104,98.46%,98.41%,0.05%,0.70%,0.84%,Yes,No,Yes,JAKTZM000000000,SRR16988891,,New Y1000+, ,
yHMPu5000035305_metschnikowia_corniflorae_180604.haplomerger2,yHMPu5000035305,Metschnikowia_corniflorae,Serinales,Metschnikowia corniflorae,NRRL Y-27750,NRRL Y-27750,CBS 9905,NA,NA,28064736,3301,44.83,24166,25.3,2005,93.82%,91.90%,1.92%,4.26%,1.92%,Yes,No,Yes,JAKTWD000000000,SRR16988773,,New Y1000+, ,
yHMPu5000041810_metschnikowia_drosophilae_201018,yHMPu5000041810,Metschnikowia_drosophilae,Serinales,Metschnikowia drosophilae,NRRL Y-27458,NRRL Y-27458,CBS 8809,AF279303,NA,10490003,49,52.89,535552,0,2109,98.69%,98.60%,0.09%,0.66%,0.66%,Yes,No,Yes,JAJMHR000000000,SRR16989106,,New Y1000+, ,
yHMPu5000037867_metschnikowia_fructicola_190924.haplomerger2,yHMPu5000037867,Metschnikowia_fructicola,Serinales,Metschnikowia fructicola,NRRL Y-27328,NRRL Y-27328,CBS 8853,NA,NA,20115092,2366,45.77,19608,19.49,1929,90.27%,71.36%,18.91%,2.81%,6.93%,Yes,No,Yes,JAKTUL000000000,SRR16988725,,New Y1000+, ,
yHMPu5000041861_candida_gelsemii_170307.haplomerger2,yHMPu5000041861,Metschnikowia_gelsemii,Serinales,Metschnikowia gelsemii,NRRL Y-48212,NRRL Y-48212,CBS 10509,NA,NA,18181642,472,43.39,107840,39.36,2119,99.16%,98.78%,0.37%,0.28%,0.56%,Yes,No,Yes,JAKTYA000000000,SRR16989034,,New Y1000+, ,
yHMPu5000040947_metschnikowia_gruessii_201018,yHMPu5000040947,Metschnikowia_gruessii,Serinales,Metschnikowia gruessii,NRRL Y-17809,NRRL Y-17809,CBS 7657,U45737,NA,22241714,4884,42.45,11551,798.09,2070,96.86%,96.68%,0.19%,1.68%,1.45%,Yes,No,Yes,JAJMIV000000000,SRR16988859,,New Y1000+, ,
yHMPu5000040949_metschnikowia_hawaiiensis_201018,yHMPu5000040949,Metschnikowia_hawaiiensis_NRRL_Y-17272,Serinales,Metschnikowia hawaiiensis,NRRL Y-17272,NRRL Y-17272,CBS 7432,DQ641239,NA,18466530,2647,44.6,15041,95.85,2014,94.24%,94.15%,0.09%,3.74%,2.01%,Yes,No,Yes,JAKTZK000000000,SRR16988857,,New Y1000+, ,
yHMPu5000038328_Metschnikowia_henanensis_SPADES.haplomerger2,yHMPu5000038328,Metschnikowia_henanensis,Serinales,Metschnikowia henanensis,CBS 12677,NA,CBS 12677,JQ941874,NA,20696380,2870,46.77,18519,6,1953,91.39%,71.41%,19.98%,4.26%,4.35%,Yes,No,Yes,JAKUBE000000000,SRR16989122,,New Y1000+, ,
yHMPu5000037898_candida_kofuensis_190924,yHMPu5000037898,Metschnikowia_kofuensis,Serinales,Metschnikowia kofuensis,NRRL Y-27226,NRRL Y-27226,CBS 8058,NA,NA,18128511,1747,45.35,32313,4.41,2058,96.30%,85.77%,10.53%,2.57%,1.12%,Yes,No,Yes,JAJLZY000000000,SRR16988693,,New Y1000+, ,
yHMPu5000038329_metschnikowia_koreensis_180604.haplomerger2,yHMPu5000038329,Metschnikowia_koreensis,Serinales,Metschnikowia koreensis,CBS 8854,NA,CBS 8854,NA,NA,14348919,487,41.75,98822,18.12,2102,98.36%,98.08%,0.28%,1.03%,0.61%,Yes,No,Yes,JAJMKX000000000,SRR16989121,,New Y1000+, ,
yHMPu5000041811_metschnikowia_krissii_170307.haplomerger2,yHMPu5000041811,Metschnikowia_krissii,Serinales,Metschnikowia krissii,NRRL Y-5389,NRRL Y-5389,CBS 4823,NA,NA,13292360,283,45.31,181208,8.25,2121,99.25%,99.11%,0.14%,0.19%,0.56%,Yes,No,Yes,JAKTYP000000000,SRR16989105,,New Y1000+, ,
yHMPu5000041812_metschnikowia_kunwiensis_190924,yHMPu5000041812,Metschnikowia_kunwiensis,Serinales,Metschnikowia kunwiensis,NRRL Y-48698,NRRL Y-48698,CBS 9676,NA,NA,14222198,275,48.91,278333,4.22,2124,99.39%,99.20%,0.19%,0.23%,0.37%,Yes,No,Yes,JAJMHQ000000000,SRR16989104,,New Y1000+, ,
yHMPu5000037866_metschnikowia_lachancei_180604,yHMPu5000037866,Metschnikowia_lachancei,Serinales,Metschnikowia lachancei,NRRL Y-27242,NRRL Y-27242,CBS 9131,NA,NA,23926579,3219,42.49,27874,15.46,2072,96.96%,93.12%,3.84%,2.15%,0.89%,Yes,No,Yes,JAJMAK000000000,SRR16988726,,New Y1000+, ,
yHMPu5000038330_metschnikowia_laotica_170713,yHMPu5000038330,Metschnikowia_laotica,Serinales,Metschnikowia laotica,CBS 12961,NA,CBS 12961,NA,NA,10645584,1232,49.28,15303,7.67,1964,91.90%,91.67%,0.23%,5.15%,2.95%,Yes,No,Yes,JAKUBD000000000,SRR16989120,,New Y1000+, ,
yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2,yHMPu5000037199,Metschnikowia_leonuri,Serinales,Metschnikowia leonuri,CBS 15341,NRRL Y-6546,CBS 15341,NA,NA,22572541,7239,46.08,5447,32.12,1265,59.20%,40.62%,18.58%,16.47%,24.33%,Yes,No,Yes,JAJMCQ000000000,SRR16988818,,New Y1000+, ,
yHMPu5000038331_metschnikowia_lopburiensis_170713,yHMPu5000038331,Metschnikowia_lopburiensis,Serinales,Metschnikowia lopburiensis,CBS 12574,NA,CBS 12574,NA,NA,10450215,50,50.35,624616,0.1,2121,99.25%,99.11%,0.14%,0.23%,0.51%,Yes,No,Yes,JAKUBC000000000,SRR16989119,,New Y1000+, ,
yHMPu5000041813_metschnikowia_lunata_180604,yHMPu5000041813,Metschnikowia_lunata,Serinales,Metschnikowia lunata,NRRL Y-7131,NRRL Y-7131,CBS 5946,NA,NA,16680955,527,44.15,175564,28.18,2123,99.34%,99.25%,0.09%,0.23%,0.42%,Yes,No,Yes,JAJMHP000000000,SRR16989103,,New Y1000+, ,
yHMPu5000041814_metschnikowia_noctiluminum_180604.haplomerger2,yHMPu5000041814,Metschnikowia_noctiluminum,Serinales,Metschnikowia noctiluminum,NRRL Y-27753,NRRL Y-27753,CBS 9907,NA,NA,16715512,891,44.81,76932,40.62,2097,98.13%,96.49%,1.64%,0.42%,1.45%,Yes,No,Yes,JAKTYO000000000,SRR16989101,,New Y1000+, ,
yHMPu5000041815_metschnikowia_orientalis_190924,yHMPu5000041815,Metschnikowia_orientalis,Serinales,Metschnikowia orientalis,NRRL Y-27991,NRRL Y-27991,CBS 10331,NA,NA,12606664,299,49.37,156103,14.28,2098,98.18%,98.13%,0.05%,1.03%,0.80%,Yes,No,Yes,JAKTYN000000000,SRR16989100,,New Y1000+, ,
yHMPu5000037202_metschnikowia_peoriensis_210210,yHMPu5000037202,Metschnikowia_peoriensis,Serinales,Metschnikowia peoriensis,CBS 15345,NRRL Y-5942,CBS 15345,NA,NA,17708627,1710,41.8,35823,7.34,2067,96.72%,86.66%,10.06%,2.29%,0.98%,Yes,No,Yes,JAJMCO000000000,SRR16988814,,New Y1000+, ,
yHMPu5000037891_candida_picachoensis_170210.haplomerger2,yHMPu5000037891,Metschnikowia_picachoensis,Serinales,Metschnikowia picachoensis,NRRL Y-27607,NRRL Y-27607,CBS 9804,NA,NA,21509686,2294,44.7,38101,52.75,2096,98.08%,93.45%,4.63%,0.51%,1.40%,Yes,No,Yes,JAKTUB000000000,SRR16988701,,New Y1000+, ,
yHMPu5000037890_candida_pimensis_180604.haplomerger2,yHMPu5000037890,Metschnikowia_pimensis,Serinales,Metschnikowia pimensis,NRRL Y-27619,NRRL Y-27619,CBS 9805,NA,NA,18525010,1518,44.73,34434,3.97,2103,98.41%,97.89%,0.51%,0.28%,1.31%,Yes,No,Yes,JAKTUC000000000,SRR16988702,,New Y1000+, ,
yHMPu5000041732_metschnikowia_pulcherrima_190924.haplomerger2,yHMPu5000041732,Metschnikowia_pulcherrima,Serinales,Metschnikowia pulcherrima,NRRL Y-7111,NRRL Y-7111,CBS 5833,NA,NA,15512326,535,45.81,74114,7.09,2092,97.89%,97.71%,0.19%,1.45%,0.66%,Yes,No,Yes,JAJMIJ000000000,SRR16988839,,New Y1000+, ,
yHMPu5000037865_metschnikowia_reukaufii_180604.haplomerger2,yHMPu5000037865,Metschnikowia_reukaufii,Serinales,Metschnikowia reukaufii,NRRL Y-7112,NRRL Y-7112,CBS 5834,NA,NA,16170368,2987,41.27,19173,1064.78,2028,94.90%,94.48%,0.42%,3.09%,2.01%,Yes,No,Yes,JAKTUM000000000,SRR16988727,,New Y1000+, ,
yHMPu5000037201_metschnikowia_rubicola_210210,yHMPu5000037201,Metschnikowia_rubicola,Serinales,Metschnikowia rubicola,CBS 15344,NRRL Y-6064,CBS 15344,NA,NA,18416506,2779,45.7,32100,585.57,2018,94.43%,87.60%,6.83%,2.06%,3.51%,Yes,No,Yes,JAKTVE000000000,SRR16988815,,New Y1000+, ,
yHMPu5000038332_metschnikowia_saccharicola_201018,yHMPu5000038332,Metschnikowia_saccharicola,Serinales,Metschnikowia saccharicola,CBS 12575,NA,CBS 12575,AB 697755,NA,12154026,178,40.63,213892,6.66,2117,99.06%,98.92%,0.14%,0.23%,0.70%,Yes,No,Yes,JAJMKW000000000,SRR16989118,,New Y1000+, ,
yHMPu5000041817_metschnikowia_shanxiensis_190924.haplomerger2,yHMPu5000041817,Metschnikowia_shanxiensis,Serinales,Metschnikowia shanxiensis,NRRL Y-48710,NRRL Y-48710,CBS 10359,NA,NA,17952008,1742,45.74,20992,14.48,2003,93.73%,83.29%,10.44%,4.63%,1.64%,Yes,No,Yes,JAKTYM000000000,SRR16989099,,New Y1000+, ,
yHMPu5000040934_metschnikowia_similis_201018,yHMPu5000040934,Metschnikowia_similis_NRRL_Y-27627,Serinales,Metschnikowia similis,NRRL Y-27627,NRRL Y-27627,CBS 9737,AY313962,NA,16968590,2592,48.8,11765,53.63,2001,93.64%,93.54%,0.09%,4.07%,2.29%,Yes,No,Yes,JAKTZR000000000,SRR16988896,,New Y1000+, ,
yHMPu5000041805_metschnikowia_sinensis_190924.haplomerger2,yHMPu5000041805,Metschnikowia_sinensis,Serinales,Metschnikowia sinensis,NRRL Y-48711,NRRL Y-48711,CBS 10357,NA,NA,15503712,640,45.76,51079,9.68,2064,96.58%,96.21%,0.37%,2.67%,0.75%,Yes,No,Yes,JAJMHS000000000,SRR16989111,,New Y1000+, ,
yHQL527_Metschnikowia_sp_nov_plate33_SPADES,yHQL527,Metschnikowia_sp._yHQL527,Serinales,Metschnikowia sp.,yHQL527,NA,NA,NA,yHQL527,11975396,111,35.23,541371,0.2,2122,99.30%,98.92%,0.37%,0.23%,0.47%,Novel sp.,No,Yes,JAJMRR000000000,SRR16988995,,New Y1000+, ,
yHKB443_Metschnikowia_sp_nov_plate33_SPADES,yHKB443,Metschnikowia_sp._yHKB443,Serinales,Metschnikowia sp.,yHKB443,NA,NA,NA,yHKB443,11852191,995,53.78,369770,5,2104,98.46%,97.80%,0.66%,0.56%,0.98%,Novel sp.,No,Yes,JALBCT000000000,SRR16974492,,New Y1000+, ,
yHMJ9_Metschnikowia_sp_nov_plate34_DISCOVAR,yHMJ9,Metschnikowia_sp._yHJM9,Serinales,Metschnikowia sp.,yHJM9,NA,NA,NA,yHMJ9,11908917,194,51.39,314341,16.79,2122,99.30%,99.20%,0.09%,0.33%,0.37%,Novel sp.,No,Yes,JAJMQU000000000,SRR16974389,,New Y1000+, ,
yHMPu5000041839_candida_torresii_210210,yHMPu5000041839,Metschnikowia_torresii,Serinales,Metschnikowia torresii,NRRL Y-6699,NRRL Y-6699,CBS 5152,U45731,NA,10835805,89,51.37,437848,1.09,2111,98.78%,98.64%,0.14%,0.61%,0.61%,Yes,No,Yes,JAJMHG000000000,SRR16989054,,New Y1000+, ,
yHMPu5000041804_metschnikowia_vanudenii_190924,yHMPu5000041804,Metschnikowia_vanudenii,Serinales,Metschnikowia vanudenii,NRRL Y-17036,NRRL Y-17036,CBS 9134,NA,NA,20514424,824,42.71,92415,73.61,2124,99.39%,99.20%,0.19%,0.19%,0.42%,Yes,No,Yes,JAJMHT000000000,SRR16989112,,New Y1000+, ,
yHMPu5000037864_metschnikowia_viticola_201018,yHMPu5000037864,Metschnikowia_viticola,Serinales,Metschnikowia viticola,NRRL Y-48693,NRRL Y-48693,CBS 9950,NA,NA,16028852,3663,45.27,14740,1893.8,1989,93.07%,92.61%,0.47%,3.74%,3.18%,Yes,No,Yes,JAKTUN000000000,SRR16988729,,New Y1000+, ,
yHMPu5000041803_Metschnikowia_zizyphicola_SPADES.haplomerger2,yHMPu5000041803,Metschnikowia_ziziphicola,Serinales,Metschnikowia ziziphicola,NRRL Y-48712,NRRL Y-48712,CBS 10358,DQ367882,NA,22219973,10076,45.74,3858,471.41,1464,68.51%,54.94%,13.57%,17.17%,14.32%,Yes,No,Yes,JAKTYT000000000,SRR16989115,,New Y1000+, ,
yHMPu5000037863_metschnikowia_zobellii_190924,yHMPu5000037863,Metschnikowia_zobellii,Serinales,Metschnikowia zobellii,NRRL Y-5387,NRRL Y-5387,CBS 4821,NA,NA,13470769,468,47.57,143427,4.45,2108,98.64%,97.89%,0.75%,0.56%,0.80%,Yes,No,Yes,JAJMAL000000000,SRR16988730,,New Y1000+, ,
yHMPu5000035306_candida_elateridarum_180604,yHMPu5000035306,Meyerozyma_elateridarum,Serinales,Meyerozyma elateridarum,NRRL Y-27647,NRRL Y-27647,CBS 9842,NA,NA,10286520,75,42.4,925167,2.99,2125,99.44%,99.34%,0.09%,0.28%,0.28%,Yes,No,Yes,JAJMEU000000000,SRR16988762,,New Y1000+, ,
yHMPu5000035663_Meyerozyma_guilliermondii_MASURCA,yHMPu5000035663,Meyerozyma_guilliermondii_NRRL_Y-2075,Serinales,Meyerozyma guilliermondii,NRRL Y-2075,NRRL Y-2075,CBS 2030,NA,NA,10574304,72,43.82,544370,0.95,2123,99.34%,98.03%,1.31%,0.09%,0.56%,Yes,Yes,Yes,JAJMDT000000000,SRR16988937,,New Y1000+, ,
yHMPu5000034633_candida_smithsonii_180604,yHMPu5000034633,Meyerozyma_smithsonii,Serinales,Meyerozyma smithsonii,NRRL Y-27642,NRRL Y-27642,CBS 9839,NA,NA,10133904,79,49.79,839657,0,2125,99.44%,99.25%,0.19%,0.33%,0.23%,Yes,No,Yes,JAJLVE000000000,SRR16974578,,New Y1000+, ,
yHMPu5000035307_millerozyma_farinosa_180604,yHMPu5000035307,Millerozyma_farinosa,Serinales,Millerozyma farinosa,NRRL Y-7553,NRRL Y-7553,CBS 185,NA,NA,10748188,41,41.09,949837,0.28,2128,99.58%,99.44%,0.14%,0.05%,0.37%,Yes,Yes,Yes,JANIVY000000000,SRR16988750,,New Y1000+, ,
yHMPu5000040914_millerozyma_miso_201018,yHMPu5000040914,Millerozyma_miso,Serinales,Millerozyma miso,CBS 2004,NA,CBS 2004,NA,NA,10664961,33,40.57,529273,2.29,2127,99.53%,99.49%,0.05%,0.05%,0.42%,Yes,No,Yes,JAJMJK000000000,SRR16988915,,New Y1000+, ,
yHJFW83_myxozyma_geophila_210210,yHJFW83,Myxozyma_geophila,Lipomycetales,Myxozyma geophila,NRRL Y-17252,NRRL Y-17252,CBS 7219,NA,yHJFW83,14561157,138,47.12,503186,5.93,1695,79.32%,78.57%,0.75%,8.52%,12.17%,Yes,No,Yes,JAJLXK000000000,SRR16974499,,New Y1000+, ,
yHMPu5000034727_myxozyma_kluyveri_210210,yHMPu5000034727,Myxozyma_kluyveri,Lipomycetales,Myxozyma kluyveri,NRRL Y-17277,NRRL Y-17277,CBS 7332,NA,NA,15113854,257,42.23,174619,4.04,1672,78.24%,77.54%,0.70%,9.59%,12.17%,Yes,No,Yes,JAJLTX000000000,SRR16974270,,New Y1000+, ,
yHMPu5000034728_myxozyma_lipomycoides_210210,yHMPu5000034728,Myxozyma_lipomycoides,Lipomycetales,Myxozyma lipomycoides,NRRL Y-17253,NRRL Y-17253,CBS 7038,NA,NA,14871786,753,43.61,65885,2.62,1733,81.09%,80.58%,0.51%,8.00%,10.90%,Yes,No,Yes,JAJLTW000000000,SRR16974269,,New Y1000+, ,
yHJFW85_myxozyma_melbiosi_210210,yHJFW85,Myxozyma_melibiosi,Lipomycetales,Myxozyma melibiosi,NRRL Y-11781,NRRL Y-11781,CBS 2102,NA,yHJFW85,14915363,287,51.65,281434,1.38,1673,78.29%,77.40%,0.89%,9.41%,12.31%,Yes,Yes,Yes,JAJLXJ000000000,SRR16974497,,New Y1000+, ,
yHMPu5000034730_myxozyma_monticola_201018,yHMPu5000034730,Myxozyma_monticola,Lipomycetales,Myxozyma monticola,NRRL Y-17726,NRRL Y-17726,CBS 7806,NA,NA,16313735,469,50.93,136665,5.52,1676,78.43%,77.30%,1.12%,9.41%,12.17%,Yes,No,Yes,JAJLTV000000000,SRR16974268,,New Y1000+, ,
yHDO354_Myxozyma_mucilagina_SPADES,yHDO354,Myxozyma_mucilagina,Lipomycetales,Myxozyma mucilagina,NRRL Y-11823,NRRL Y-11823,CBS 7071,NA,yHDO354,16723648,866,41.99,65935,6.62,1692,79.18%,77.87%,1.31%,8.80%,12.03%,Yes,No,Yes,JAJLXV000000000,SRR16974679,,New Y1000+, ,
yHMPu5000026240_myxozyma_neglecta_201018,yHMPu5000026240,Myxozyma_neglecta,Lipomycetales,Myxozyma neglecta,NRRL Y-27508,NRRL Y-27508,CBS 7058,NA,NA,15910003,1930,41.81,18605,2.75,1614,75.53%,74.50%,1.03%,10.76%,13.71%,Authentic,No,Yes,JAJLWK000000000,SRR16974514,,New Y1000+, ,
yHMPu5000034733_myxozyma_neotropica_210210,yHMPu5000034733,Myxozyma_neotropica,Lipomycetales,Myxozyma neotropica,NRRL Y-17859,NRRL Y-17859,CBS 7953,NA,NA,15079922,189,44.86,282292,1.72,1688,78.99%,78.10%,0.89%,9.08%,11.93%,Yes,No,Yes,JAJLTU000000000,SRR16974267,,New Y1000+, ,
yHJFW87_myxozyma_nipponensis_210210,yHJFW87,Myxozyma_nipponensis,Lipomycetales,Myxozyma nipponensis,NRRL Y-27625,NRRL Y-27625,NA,NA,yHJFW87,13022295,232,50.12,128466,6.7,1696,79.36%,78.94%,0.42%,8.84%,11.79%,Authentic,No,Yes,JAKTSU000000000,SRR16974496,,New Y1000+, ,
yHMPu5000034735_myxozyma_sirexii_201018,yHMPu5000034735,Myxozyma_sirexii,Lipomycetales,Myxozyma sirexii,NRRL Y-27626,NRRL Y-27626,NA,NA,NA,13543997,133,47.4,427511,0,1699,79.50%,78.71%,0.80%,8.52%,11.98%,Authentic,No,Yes,JAJLTT000000000,SRR16974266,,New Y1000+, ,
yHMPu5000034736_myxozyma_udenii_200128,yHMPu5000034736,Myxozyma_udenii,Lipomycetales,Myxozyma udenii,NRRL Y-17387,NRRL Y-17387,CBS 7439,NA,NA,14750352,808,50.47,80636,6.68,1678,78.52%,78.01%,0.51%,9.27%,12.21%,Yes,No,Yes,JANIWG000000000,SRR16974265,,New Y1000+, ,
yHMPu5000034737_Myxozyma_vanderwaltii_SPADES,yHMPu5000034737,Myxozyma_vanderwaltii,Lipomycetales,Myxozyma vanderwaltii,NRRL Y-17727,NRRL Y-17727,CBS 7793,NA,NA,15493710,392,41.74,148097,9.41,1696,79.36%,78.61%,0.75%,8.98%,11.65%,Authentic,No,Yes,JAKTPV000000000,SRR16974263,,New Y1000+, ,
